"Id"	"name_prof"	"cod"
"1623"	"Медицински козметик"	"3252"
"1624"	"Медицински консултант"	"2221"
"1625"	"Медицински лаборант"	"3224"
"1626"	"Медицински управител / балнеологичен център"	"1154"
"1628"	"Мелничар / обогатяване на полезни изкопаеми"	"8113"
"1629"	"Мелничар / хранително-вкусова промишленост"	"8273"
"1632"	"Мениджър"	"2419"
"1633"	"Мениджър, казино"	"2419"
"1634"	"Мениджър, основни услуги"	"2419"
"1635"	"Мениджър, прогнозиране"	"2419"
"1636"	"Мениджър, продажби"	"2419"
"1637"	"Мениджър, разработки"	"2419"
"1638"	"Мениджър, реклама"	"2419"
"1640"	"Месодобивник / хранително-вкусова промишленост"	"7411"
"1641"	"Метализатор, химическа обработка на повърхности"	"8224"
"1642"	"Метач - мияч, пътническа гара / транспорт"	"9162"
"1643"	"Метач, улица / комунално стопанство"	"9162"
"1644"	"Метеоролог"	"2112"
"1645"	"Метеоролог, приложен специалист"	"3111"
"1646"	"Метеоролог-наблюдател"	"3111"
"1647"	"Методист / библиотека"	"2433"
"1648"	"Методист по обучение"	"2361"
"1649"	"Методист, лечебна физкултура"	"2225"
"1650"	"Методист, обучение с персонален компютър (ПК)"	"2132"
"1651"	"Методист, подготовка чужди езици / образование"	"2361"
"1652"	"Методист, спорт"	"2458"
"1653"	"Методист, учебни програми и курсове / образование"	"2361"
"1654"	"Методист, финансова дейност"	"2411"
"1655"	"Метролог, везни и теглилки"	"3155"
"1656"	"Метролог, приложен специалист"	"3155"
"1657"	"Механизатор"	"8331"
"1658"	"Механик  / плавателен съд"	"3142"
"1659"	"Механик / АТЦ"	"3134"
"1660"	"Механик, нормировчик"	"3115"
"1661"	"Механик, поддържане на радио-съобщителна техника"	"7243"
"1662"	"Механик, приложен специалист"	"3115"
"1663"	"Механик, техническа експлоатация на локомотиви"	"3153"
"1664"	"Механик-монтьор"	"7239"
"1665"	"Механошлосер"	"7226"
"1666"	"Механошлосер, машини и съоръжения"	"7226"
"1667"	"Мехатроник"	"7243"
"1668"	"Микробиолог"	"2211"
"1669"	"Минен инженер"	"2146"
"1670"	"Минен работник"	"7111"
"1671"	"Минен спасител"	"7112"
"1672"	"Минералог"	"2114"
"1673"	"Минералчик на комбиниран фураж"	"8273"
"1674"	"Министър"	"1112"
"1675"	"Министър-председател"	"1112"
"1676"	"Миньор"	"7111"
"1677"	"Мисионер"	"3481"
"1678"	"Митнически инспектор"	"3447"
"1679"	"Митнически посредник"	"3447"
"1680"	"Митрополит"	"1145"
"1681"	"Мияч, витрини"	"9142"
"1682"	"Мияч, метални изделия / машиностроене"	"9321"
"1683"	"Мияч, моторни превозни средства / автосервиз"	"9142"
"1684"	"Мияч, прозорци"	"9142"
"1685"	"Мияч, съдове и прибори / обществено хранене"	"9133"
"1686"	"Мияч, улица в населени места"	"9162"
"1687"	"Младши експерт / Министерски съвет, Президентство"	"3441"
"1688"	"Младши експерт / държавна администрация"	"3442"
"1689"	"Младши инспектор / държавна администрация"	"3442"
"1690"	"Младши прокурор"	"2424"
"1691"	"Младши счетоводител / държавна администрация"	"3442"
"1692"	"Младши съдия"	"2422"
"1693"	"Младши юристконсулт / държавна администрация"	"3442"
"1694"	"Млекар, експедитор"	"5223"
"1695"	"Млекоприемчик"	"5223"
"1696"	"Моделиер, бижутерия и сувенири"	"7312"
"1697"	"Моделиер, калъпи за обувки / производство"	"7454"
"1698"	"Моделиер, мебели"	"7422"
"1699"	"Моделиер, музикални инструменти"	"7313"
"1700"	"Моделиер, нови изделия от дърво"	"7421"
"1701"	"Моделиер, облекло и аксесоари"	"3472"
"1703"	"Моделиер-конструктор, обувки"	"7454"
"1704"	"Моделиер-конструктор, текстил, облекло, галантелия"	"3472"
"1705"	"Моделист / порцеланово-фаянсово производство"	"7321"
"1706"	"Моделчик / леярство"	"7212"
"1707"	"Моделчик, леярски модели от дървесина"	"7421"
"1708"	"Мозайкаджия / строителство"	"7132"
"1709"	"Монах"	"3481"
"1710"	"Монахиня"	"3481"
"1711"	"Монтажист, копист / полиграфия"	"7342"
"1712"	"Монтажник / АТЦ"	"7216"
"1713"	"Монтажник, ВиК"	"7134"
"1714"	"Монтажник, външни водопроводни мрежи"	"7134"
"1715"	"Монтажник, външни отоплителни системи"	"7215"
"1717"	"Монтажник, канализационни тръбопроводни инсталации"	"7134"
"1718"	"Монтажник, корабни вентилационни системи"	"7215"
"1719"	"Монтажник, летателни апарати / машиностроене"	"7233"
"1720"	"Монтажник, механични компоненти в изделие"	"8281"
"1722"	"Монтажник, под вода"	"7218"
"1723"	"Монтажник, радиосъоръжения"	"7216"
"1724"	"Монтажник, радиосъоръжения - високочестотни уредби"	"7216"
"1725"	"Монтажник, селскостопански машини / машиностроене"	"7232"
"1728"	"Монтажник, телефонни и телеграфни кабели и линии"	"7216"
"1729"	"Монтажник, технологични тръбопроводи"	"7215"
"1730"	"Монтьор / автомобилостроене"	"7231"
"1731"	"Монтьор на МПС / автосервиз"	"7231"
"1732"	"Монтьор на гуми, моторни превозни средства"	"7231"
"1733"	"Монтьор, автомобили и мотоциклети"	"7231"
"1734"	"Монтьор, асансьори"	"7239"
"1735"	"Монтьор, въжени линии"	"7216"
"1736"	"Монтьор, вътрешно районни съобщения / ТВД"	"7216"
"1737"	"Монтьор, електрически машини и апарати"	"7241"
"1738"	"Монтьор, електрически мрежи и системи"	"7242"
